ID,App-name,version,rating,date,device,author,body,category,cluster,priority
1235,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Sloan Wolff,Sloan Wolff Despise the way when you revise your item  the submit box pops up immedietly... leaving having to get rid of it before changes! Also  parts of my account don't show..feedback  etc. I am on my mobile Ebay app 24/7... ALWAYS! Fix the bugs.. 5 stars.,BUG,C1,HIGH
1236,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Hombre McClanahan,Some issues Having a problem when i List an item for sale and add buy it now and Best Offer The Best offer does not show up in this app. You have go to the desktop site just to see best offer. Which should be fixed. Also no feedback area in the app were we can send app feedback for them to help make the app better. :-(This app makes it easy to ebay sell and Purchase.Great app and there always improving the performance and it is still working GReat :-),BUG,C1,HIGH
1237,com.ebay.mobile,2.6.1.98,2,1400000000000,?,graham hobson,Feedback Unable to see sellers feedback which is a major problem when trying to find  the best deals :-(,BUG,C1,HIGH
1238,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Jessica Gardner,Sellers feedback not loading As I'm looking at items and deciding which seller to buy from  their feedback pages arent loading up  which means I could be buying off a bad seller without knowing it. Please fix.,BUG,C1,HIGH
1239,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Emma Russell,Crap Keeps forcing close whenever I try and leave feedback  sick of reinstalling this app for it to do it again.,BUG,C1,HIGH
1240,com.ebay.mobile,2.6.1.98,1,1400000000000,?,vin tan,Negative - - - Just thinking to install  but after reading reviews  seems a lot negative feedback... i am keeping it away for now. And even mobile version also worse to use. Thanks for poor service.,BUG,C1,HIGH
1241,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Rachel Huggill,Why change things?! Since update The app will no longer let me leave feedback for items I bought seems pretty dam stupid!!,BUG,C1,HIGH
1242,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Dawn Cummins,? Can't leave feedback ?,BUG,C1,HIGH
1243,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Heather Klaff,? Why doesn't the app work right anymore??? Doesn't load seller feedback any longer... This app USED TO BE awesome...,BUG,C1,HIGH
1244,com.ebay.mobile,2.6.1.98,1,1400000000000,?,lianne pople,Poor Can't view feedback and when I click on a items description it takes me t search the item. ......not giving me notification for items ending soon till days later sp I am missing out fix it!!!!!,BUG,C1,HIGH
1245,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Jeremy Houle,? *** Lowered my rating due to latest update lagging the app down almost to an unvearable level - especially when trying to view feedback.  *** Please fix!  I would give it five stars - but there is one shortcoming with the mobile ap:  the resolution of pictures in listing is very reduced.  Looking at items on the mobile app does not allow the same kind of zooming or quality as on the desktop version.  Seems like a quick and easy fix.,BUG,C1,HIGH
1246,com.ebay.mobile,2.6.1.98,1,1400000000000,Motorola Droid RAZR,Corey Perry,Doesn't work correctly.. Can not leave feedback and will not let me read the description of an item. Just automatically goes back to home screen. Should have left well enough alone!,BUG,C1,HIGH
1247,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Patrick Dye,Feedback Takes forever to view feedback just spins and spins.And why keep updating??? If it aint broke dont fix it!,BUG,C1,HIGH
1248,com.ebay.mobile,2.6.1.98,3,1400000000000,?,James Anderson,Great app  but... I use this app daily and it is great but the last update is causing issues for me. I can no longer access neutral or negative feedback for a seller and sometimes it goes to a black screen when I try to view pictures. Please fix this and I'll give it 5 stars again.  Thanks!,BUG,C1,HIGH
1249,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Monster Mad Deals,Update poor Since the new update I absolutely hate the new messaging. I cannot get my feedback up either on the app. Very dissatisfied. EBay sort it out. An update is supposed to be just that.....not make things worse,BUG,C1,HIGH
1250,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Gavin Robertson,What Have You Done? Never had issues before the update  now I can't view feedback! USELESS!,BUG,C1,HIGH
1251,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Hossein Mousavi,Missing important desktop features If someone buys your item and screws you or does not pay etc  don't use the app to give them a negative rating coz it only counts your feedback as positive for them.... Be careful.,BUG,C1,HIGH
1252,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Can't view items via feedback Why remove this feature? The feedback/DSR page is an absolute mess now. The fonts need to be smaller too. Some of us have high resolution screens.  How about letting users scale the fontsize?,BUG,C1,HIGH
1253,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Christina McGill,Feedback Disaster Since last update I can't see or read my recent feedback  I use EBay all the time and the feedback issue needs fixed ASAP PLEASE!,BUG,C1,HIGH
1254,com.ebay.mobile,2.6.1.98,1,1400000000000,?,czechboy62,"THE eBay WEBSITE IS SNAFU The ""view eBay My World"" link is broken now. It has not worked for weeks since the so called maintenance update. eBay support for these types of technical issues is non-existent! The support staff does not issue a ""problem"" ticket and feedback and status updates don't happen. I'm discovering more broken links daily with no fix in sight. AMAZING! NOTE: comments above are directed at the Web based app. The mobile app is mediocre at best.",BUG,C1,HIGH
1255,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,A Google User,Hmmm... Marked down to three stars at the moment  as I can't leave feedback. I just keep going round in a circle - Reminders | Leave Feedback | Click on item | Leave Feedback | Click on item .... (you get the picture!),BUG,C1,HIGH
1256,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Michael Liptak,Unable to to feedback Works fairly quick  most the time - when it works  but can be slow a on via wifi and/or tower data  but what bothers me the most - none of my mobile eBay apps allows me to see feedback. If just one device - I'd blame the device  but I suspect eBay knows people most likely only care about negative feedback  and those who care about negative feedback - might not buy from a seller - causing eBay to lose revenue.,BUG,C1,HIGH
1257,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Suswati Basu,Can't see feedback with latest update Ebay app was functioning well until the latest update  now I can't see any feedback including my own! Sort it out!,BUG,C1,HIGH
1258,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Danny Le,? Feedbacks not showing,BUG,C1,HIGH
1259,com.ebay.mobile,2.6.1.98,1,1400000000000,?,James Smith,Limited mobile functionality. The point of a mobile app is so you don't have to go to a computer. Another underperforming app.  2104 May 1 Update. Mobile is still limited and feedback screen is messed up  shows seller feed back on buyer feedback tab and can't see buyer feedback.  Still lame.  These loading issues are annoying.,BUG,C1,HIGH
1260,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Hugh Perera,Sad attempt Some stability issues. Loops back from item description to search results unexpectedly. Unable to read some sellers feedback at times.,BUG,C1,HIGH
1261,com.ebay.mobile,2.6.1.98,2,1400000000000,?,A Google User,Feedback unfriendly Can no longer leave feedback :'(,BUG,C1,HIGH
1262,com.ebay.mobile,2.6.1.98,1,1400000000000,Asus Nexus 7,Sam Asher,What happened?? Pile of crap app!!!!! Force closes every time I try and leave feedback or send a message!! Considering Amazon to buy and sell from now on...losing money!!!!  Uninstalled and reinstalled and still no joy!!! Amazon here I come!,BUG,C1,HIGH
1263,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Corey Rhymer,"Love the app  but... The newest update forces loading times for pages to be a lot longer  sometimes pages don't load at all... I could see this hindering last second bidding  resulting in lost auctions. Also  looking at feedback  it doesn't load properly and only shows ""seller"" feedback when switching between buyer/seller feedbacks.",BUG,C1,HIGH
1264,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Lloyd Harper,Has problems I can no longer view negative or neutral feedback from sellers.  Fix this and I'll go back to 5 stars.,BUG,C1,HIGH
1265,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Jean-Luc Martineau,Update Can't do almost anything as seller since the last update  can't do feedback  can't mark as shipped etc,BUG,C1,HIGH
1266,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Barry Keal,Bring back the old app please this is still total crap Need the previous version back  can't set uk only for EACH search you set the postage to UK only  doesn't save order  difficult to use for serious ebayers. DO NOT rely on this app if bidding  it doesn't update fast enough; lost out too many times because of its lack of speed. Refresh can take a long time even if it gets round to it.   Overall  pretty darn carp. You would think ebay made enough money to employ one decent coder and a person to look on here at the feedback and take some interest in users,BUG,C1,HIGH
1267,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Todd Dicianno,Why why why why Terrible still.  Why is there no search for your own products.  Why is there no item number to click on in feedback left? Why can't I choose store categories? How can people sit in a room of a billion dollar co. and not come up with this. I'd give 0 stars if I could. Please quit being lazy. You are as bad as EA Sports,BUG,C1,HIGH
1268,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy Note,James Picton,To slow Latest version never displays sellers negative feedback option - NEVER  NOT FOR ANY OF THE SELLERS I HAVE ATTEMPTED TO CHECK. EXTREMELY ANNOYED  THIS IS ESSENTIAL  ESPECIALLY WHEN PURCHASING HIGH VALUE ITEMS. SORT IT OUT  EBAY.,BUG,C1,HIGH
1269,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Brad Wilson,? Won't load feedback since the update.,BUG,C1,HIGH
1270,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Ed Hull,why did you mess this up Never a problem. This app WAS as good as on my computer. PERFECT.... NOW  update messed it up. i click TRACK PACKAGE an it keeps taking me BACK TO item description..i now LOWER my rating  AND the person i tried to leave feedback for CANT GET IT cause it keeps going back to item listing.....FIX IT   NOW!!!!!!,BUG,C1,HIGH
1271,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Droid Charge,A Google User,Please fix Unable to view negative feedback which is important for buyers to see. Scrolling through thousands of comments to get to the negatives is an enormous waste of time.,BUG,C1,HIGH
1272,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S2,Barry Pike,? Since last update i cant look at others feedback. It worked before,BUG,C1,HIGH
1273,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Tanya Boyce,ESSENTIAL APP. NEEDS IMPROVEMENT Since the last update I cannot see feedback apart from that it works brilliantly  no problems and never miss anything on the go!,BUG,C1,HIGH
1274,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Zamir Ali,New update is slow It takes long time to open feedback page or any sold or active page . Not good .,BUG,C1,HIGH
1275,com.ebay.mobile,2.6.1.98,3,1400000000000,?,John Harding,? There are many little flakes in tthis release  most notable is that feedback cannot be loaded when slecting a rating line (Positive  Neutral  or Negative).  The loading symbol spins without result.,BUG,C1,HIGH
1276,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Sasa Gavrilovic,Slow opening!Worse than before! Slow opening e.g.saved searches saved sellers feedback pages...Fix it!,BUG,C1,HIGH
1277,com.ebay.mobile,2.6.1.98,1,1400000000000,HTC EVO 3D,Teatime crumpet,Sorry i updated Buggy.  Cant see details for a sellers feedback.  Just get a spinning load circle.  How can i tell if negative feedbqck is warrqnted or bogus?  Also no notification if seller accepts a best offer bid but do get msg for reject...,BUG,C1,HIGH
1278,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Joy N,? App has issues loading feedback.,BUG,C1,HIGH
1279,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Ian Humphries,Was good Very poor update cant look at feedback and is slow,BUG,C1,HIGH
1280,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Samantha Pratt,Not as good as it was Not liking this app since update.Its slow cant see feedback left and generally hard work now.Such a shame.,BUG,C1,HIGH
1281,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Dava Gant,Galaxy Note 3 Can not view feedback  and sometimes descriptions. Just has a circle. This has been happening for a couple weeks.,BUG,C1,HIGH
1282,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Anthony Caraccio,Slow App is slow to load the Selling menu and checking feedback. If happens on both nexus 7 and nexus 4. Please fix.,BUG,C1,HIGH
1283,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Matt Hoffman,? Cannot review seller/buyer feedback galaxy s3 since last update.,BUG,C1,HIGH
1284,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S3,A Google User,MAJOR ISSUES since 23/04/14 update -Paypal payments keep defaulting to bank transfers instead of card payments  -Can't view a seller's feedback by type (displays spinner for ages and never loads)   -Keep getting notifications for old listings when a new reminder pops up  -App is STILL not saving search settings (preferred country  sort type  etc) seriously frustrating and makes searching a ballache having to set it all up again every time a new search is performed.   SORT IT OUT EBAY.,BUG,C1,HIGH
1285,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Marcos Garcia,? I cant see sellers netative or positive feedback,BUG,C1,HIGH
1286,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Kayleigh G-R,Updated and now it's just annoying Keeps sending me around and around in circles. When I click on items in my watch list  it just refreshes my watch list. When trying to leave feedback on items  it just takes me back to my watch list.,BUG,C1,HIGH
